species,high_income_mean,upper_middle_mean,log2_fold_change,p_value,high_prevalence,upper_prevalence,p_adjusted,significant
s__Tessaracoccus_flavus,1.2550120288692864e-05,0.2826734117647059,14.459135882434335,4.7312958903586596e-166,0.0016038492381716118,0.5764705882352941,3.780305416396569e-163,True
s__Arthrobacter_ruber,0.00048031275060144346,0.5804241764705883,10.238917490408154,5.886132166919818e-161,0.00400962309542903,0.5764705882352941,2.3515098006844672e-158,True
s__Arthrobacter_subterraneus,0.0,0.21675223529411763,31.01339972621251,1.943612008441625e-160,0.0,0.5470588235294118,5.176486649149527e-158,True
s__Streptococcus_alactolyticus,0.0021795429029671212,0.8929816470588235,8.678461045969021,4.612364669254775e-160,0.0008019246190858059,0.5529411764705883,9.213198426836413e-158,True
s__Ornithinimicrobium_flavum,5.898155573376103e-05,0.18502082352941177,11.615133708814627,2.1578881916993614e-159,0.0048115477145148355,0.5764705882352941,3.44830533033558e-157,True
s__Paracoccus_everestensis,0.0025349318364073776,2.0843129411764707,9.683409175521254,2.645609624812713e-158,0.007217321571772253,0.5882352941176471,3.523070150375596e-156,True
s__Paracoccus_endophyticus,2.8692862870890135e-05,0.41608035294117646,13.823877596437203,6.964344449914651e-158,0.0056134723336006415,0.5764705882352941,7.277868851287193e-156,True
s__GGB71953_SGB99001,0.001179494787489976,0.699804294117647,9.21263854196467,7.28697757325376e-158,0.006415396952686447,0.5823529411764706,7.277868851287193e-156,True
s__Ornithinimicrobium_kibberense,0.00040413793103448274,0.4165962941176471,10.009586169388957,9.35216328945063e-158,0.0056134723336006415,0.5764705882352941,8.302642742523393e-156,True
s__Belnapia_rosea,2.806736166800321e-05,0.14582423529411764,12.34304429218477,7.390489543181054e-152,0.00400962309542903,0.5470588235294118,5.905001145001662e-150,True
s__Janibacter_endophyticus,0.00018239775461106658,0.13780217647058826,9.561294199674844,1.3584189419464023e-151,0.00400962309542903,0.5470588235294118,9.867061223774323e-150,True
s__Rubellimicrobium_rubrum,1.61186848436247e-06,0.06673299999999999,15.337289205790972,2.1295297467072293e-151,0.0008019246190858059,0.5235294117647059,1.4179118896825634e-149,True
s__Geodermatophilus_sp_DSM_45219,0.0043828869286287086,0.6943432941176471,7.3076238269610325,1.5925549941486261e-150,0.007217321571772253,0.5647058823529412,9.788088002498094e-149,True
s__Roseomonas_pecuniae,0.007133336006415396,0.2467518235294118,5.112339985152352,2.5991196917648287e-149,0.008821170809943865,0.5705882352941176,1.4833547383714985e-147,True
s__Deinococcus_budaensis,0.0002656295108259824,0.13215847058823532,8.958637203242837,2.129232700423919e-147,0.00801924619085806,0.5588235294117647,1.0889769814128192e-145,True
s__Arsenicicoccus_bolidensis,0.007318155573376103,1.650216764705882,7.816959721975553,2.1806798125913777e-147,0.012028869286287089,0.5823529411764706,1.0889769814128192e-145,True
s__Piscicoccus_intestinalis,0.03314154771451483,0.5601547058823529,4.079112444402988,3.8360689829350037e-147,0.011226944667201283,0.5764705882352941,1.8029524219794516e-145,True
s__Blastococcus_aggregatus,8.493985565356858e-05,0.09589188235294117,10.140749620971018,1.6087818891953462e-146,0.0048115477145148355,0.5352941176470588,7.141204052594898e-145,True
s__Dietzia_kunjamensis,0.0016405453087409783,0.9724959411764705,9.21137289194155,3.8705900078402733e-146,0.012028869286287089,0.5764705882352941,1.62768495592862e-144,True
s__Paracoccus_chinensis,0.0004364394546912591,0.736253,10.720204032727764,9.761938356265362e-145,0.015236567762630313,0.5882352941176471,3.899894373328012e-143,True
s__Paracnuella_aquatica,5.5060144346431446e-05,0.06138935294117647,10.12276173823148,4.203055098770103e-144,0.0024057738572574178,0.5117647058823529,1.5991623923415774e-142,True
s__Altererythrobacter_sp_TH136,0.006047080994386528,0.11364141176470587,4.2321059239813925,3.2679940435381974e-142,0.009623095429029671,0.5529411764705883,1.1868760185395544e-140,True
s__Ornithinimicrobium_pekingense,0.0,0.04115494117647059,28.616490417621495,1.3431916297430578e-140,0.0,0.4823529411764706,4.666130922455231e-139,True
s__Kocuria_rosea,0.02053663191659984,14.664063235294117,9.479869596183942,7.642985699032919e-140,0.024859663191659984,0.6176470588235294,2.5444773223030426e-138,True
s__Deinococcus_reticulitermitis,0.00023684843624699277,0.1926293529411765,9.667647087901415,3.1637972907438656e-139,0.009623095429029671,0.5411764705882353,1.0111496141217395e-137,True
s__Tessaracoccus_sp_SD287,0.0008053568564554932,0.16339111764705883,7.664485475339137,6.587011368440366e-139,0.009623095429029671,0.5411764705882353,2.0242392628399432e-137,True
s__Arthrobacter_sp_Soil782,0.0,0.16359017647058824,30.60743897244684,8.25477695454409e-139,0.0,0.4764705882352941,2.442802513585455e-137,True
s__Pseudokineococcus_lusitanus,0.00012343223736968725,0.07471282352941175,9.241491668813598,1.2871571533204147e-137,0.006415396952686447,0.5176470588235295,3.672994876796469e-136,True
s__Microbacterium_sp_Marseille_Q6648,3.108259823576584e-05,0.054129588235294124,10.766089953749871,3.9829384322506446e-137,0.0032076984763432237,0.49411764705882355,1.0973682094373328e-135,True
s__Nocardioides_sp_STR3,0.0,0.048784764705882354,28.861855432077334,5.044138051324543e-137,0.0,0.47058823529411764,1.3434221010027699e-135,True
s__Agrococcus_lahaulensis,0.00013036888532477945,0.10550923529411764,9.660552876138286,2.1101198023264436e-135,0.00400962309542903,0.49411764705882355,5.438663619544607e-134,True
s__Comamonadaceae_unclassified_SGB108207,0.006166222935044106,0.6046566470588236,6.615585260406687,2.1850280246737675e-135,0.0136327185244587,0.5529411764705883,5.455741849107313e-134,True
s__Kocuria_sediminis,0.0052005292702485975,0.20242623529411763,5.282593987024295,4.33459309864978e-133,0.012830793905372895,0.5470588235294118,1.0494969350973255e-131,True
s__Janibacter_melonis,0.0018793584603047314,0.19695294117647058,6.711466809083125,5.361279160163514e-132,0.014434643143544507,0.5470588235294118,1.2599006026384258e-130,True
s__Planomicrobium_okeanokoites,0.0,0.08735029411764707,29.702237321606997,1.112144495264718e-131,0.0,0.45294117647058824,2.5388670049043132e-130,True
s__Planococcus_wigleyi,0.009948604651162792,0.5534456470588236,5.79780362131453,2.8867570240069707e-131,0.0024057738572574178,0.47058823529411764,6.4069968393932485e-130,True
s__Skermanella_aerolata,0.002780473135525261,0.8042084117647059,8.17609516628938,5.842697518068599e-131,0.023255813953488372,0.5823529411764706,1.261706842415354e-129,True
s__Nocardioides_seonyuensis,5.862068965517242e-06,0.04309647058823529,12.843847555177838,7.515086729934685e-130,0.0016038492381716118,0.4588235294117647,1.5801458676888983e-128,True
s__Psychrobacter_pasteurii,4.440256615878108e-05,0.08561758823529413,10.913045177307056,5.69062509177677e-128,0.0008019246190858059,0.4470588235294118,1.1658485764947792e-126,True
s__Micrococcus_flavus,0.010698773055332799,0.25866805882352945,4.59558464170582,1.4696222557952273e-127,0.00801924619085806,0.5,2.9355704559509667e-126,True
s__Blastococcus_saxobsidens,0.0001844426623897354,0.0516484705882353,8.129408643088562,4.346437518061785e-126,0.00400962309542903,0.4647058823529412,8.470252626661869e-125,True
s__Micrococcus_luteus_ATCC_49442,4.530874097834804e-06,0.10459523529411766,14.494636365281734,1.5678149936833702e-124,0.0016038492381716118,0.4411764705882353,2.9825813808405068e-123,True
s__Flavimobilis_marinus,0.002355942261427426,0.07619105882352942,5.015245557426291,1.7236319432092304e-123,0.0136327185244587,0.5176470588235295,3.2027486572655235e-122,True
s__Pseudarthrobacter_oxydans,2.5910184442662387e-05,0.1612821764705882,12.603774539919112,5.14952259285024e-123,0.00400962309542903,0.45294117647058824,9.351064890198504e-122,True
s__Pseudarthrobacter_polychromogenes,0.0,0.08077100000000001,29.589262161955347,7.988841757326823e-123,0.0,0.4235294117647059,1.418463236467585e-121,True
s__Propioniciclava_soli,7.222935044105854e-05,0.035096999999999996,8.92454481311194,9.665591608321695e-123,0.00400962309542903,0.45294117647058824,1.678871238054138e-121,True
s__Mycobacterium_doricum,0.004964410585404972,0.07733552941176469,3.961436996048602,3.7569754632122077e-121,0.014434643143544507,0.5176470588235295,6.386858287460753e-120,True
s__Corynebacterium_SGB61358,0.0018015557337610264,0.09155594117647058,5.667338239344366,6.956094205578932e-120,0.0032076984763432237,0.4411764705882353,1.1578998479703263e-118,True
s__GGB71854_SGB98855,4.63672814755413e-05,0.039816882352941174,9.746054296187085,4.586433829080625e-119,0.0024057738572574178,0.4294117647058823,7.478695162113102e-118,True
s__Paracoccus_acridae,0.0002138492381716119,0.06065088235294118,8.147790083753966,7.120816342902806e-119,0.0024057738572574178,0.4294117647058823,1.1379064515958683e-117,True
s__Sphingomonas_sp_S_NIH_Pt15_0812,1.733761026463512e-05,0.06618229411764706,11.898316209318093,1.694992138973734e-117,0.0032076984763432237,0.4294117647058823,2.6554876843921827e-116,True
s__Deinococcus_sp_NW_56,1.5677626303127506e-05,0.042977529411764706,11.420650494416114,2.1704974677624978e-117,0.0008019246190858059,0.4117647058823529,3.3350528398889145e-116,True
s__Psychrobacter_fulvigenes,0.0,0.05458394117647058,29.02390132840371,8.780111943861433e-116,0.0,0.4,1.3236432911594879e-114,True
s__Spirosoma_sp_RHs26,1.893344025661588e-05,0.04814811764705883,11.3123194883947,1.5106112919224044e-115,0.0016038492381716118,0.4117647058823529,2.2351452263814834e-114,True
s__Citricoccus_sp_CH26A,0.00019344827586206896,0.04606917647058824,7.895709385190332,2.219824018624294e-115,0.0008019246190858059,0.40588235294117647,3.192478294772552e-114,True
s__Dietzia_cercidiphylli,0.0021429671210906175,0.19893441176470592,6.536539263636265,2.2375317209920265e-115,0.008821170809943865,0.4647058823529412,3.192478294772552e-114,True
s__Pantoea_ananatis,0.0018779871692060947,0.16685823529411767,6.473291800123677,3.519189277901291e-115,0.0056134723336006415,0.4411764705882353,4.9330390053388276e-114,True
s__Williamsia_marianensis,0.012397562149157978,0.0822450588235294,2.7298725387010605,9.013700023903888e-115,0.02566158781074579,0.5529411764705883,1.2417148826033115e-113,True
s__Iamia_sp_SCSIO_61187,5.625501202886929e-05,0.01954464705882353,8.440573621190195,3.7497074770482335e-114,0.0056134723336006415,0.43529411764705883,5.077993685019557e-113,True
s__Tsuneonella_troitsensis,2.4667201283079393e-05,0.03522429411764706,10.479755197728595,4.995506596937837e-114,0.00400962309542903,0.4235294117647059,6.652349618255553e-113,True
s__Modestobacter_marinus,0.0003878027265437049,0.06221758823529412,7.3258553455725055,9.803280149273075e-114,0.007217321571772253,0.4470588235294118,1.284068990044129e-112,True
s__Brachybacterium_muris,0.007150617481956696,0.11823035294117648,4.047388803606918,1.312761775645843e-113,0.01603849238171612,0.5,1.691768804421014e-112,True
s__Lactobacillus_amylovorus,0.00010259823576583801,0.19447176470588232,10.888337662014957,1.7897016747310101e-113,0.00801924619085806,0.4470588235294118,2.269796250968376e-112,True
s__Knoellia_aerolata,8.429029671210906e-05,0.05120335294117647,9.246654299709194,2.2557894894732326e-112,0.0048115477145148355,0.4235294117647059,2.8162121907642388e-111,True
s__Kocuria_polaris,0.0,0.03274135294117647,28.28653870172529,2.8146950916425116e-112,0.0,0.38823529411764707,3.4599098126497956e-111,True
s__GGB87584_SGB122631,1.748195669607057e-06,0.09951788235294118,15.79671897532102,3.50004413246674e-112,0.0008019246190858059,0.3941176470588235,4.237174639152917e-111,True
s__Janibacter_anophelis,0.00010852445870088212,0.03774635294117647,8.442171895240246,7.792938545609841e-112,0.0016038492381716118,0.4,9.29336999692875e-111,True
s__Corynebacterium_gallinarum,0.0,0.04018564705882353,28.582105074677276,1.580410274445422e-110,0.0,0.38235294117647056,1.8569820724733709e-109,True
s__Nitrosospira_briensis,2.4057738572574174e-07,0.10594111764705884,18.74773061332152,1.9860340474528337e-110,0.0008019246190858059,0.38823529411764707,2.299769860746108e-109,True
s__Serinicoccus_profundi,0.007769591018444267,0.10455358823529412,3.750260089083205,2.306489678039508e-109,0.010425020048115477,0.45294117647058824,2.6326932182193813e-108,True
s__Planococcus_sp_4_30,0.0,0.13623564705882352,30.34345709955648,8.824637485094133e-109,0.0,0.3764705882352941,9.792896320264183e-108,True
s__Corynebacterium_marinum,0.0,0.06696205882352942,29.31876864709914,8.824637485094133e-109,0.0,0.3764705882352941,9.792896320264183e-108,True
s__Blastococcus_sp_TBT05_19,1.4723336006415396e-05,0.03350064705882353,11.151858857949321,1.4796510562281579e-108,0.0016038492381716118,0.38823529411764707,1.6195084848305454e-107,True
s__Kocuria_carniphila,0.020183584603047314,0.1331914705882353,2.722247366115072,2.061657709259049e-108,0.018444266238973536,0.5,2.2260331212134865e-107,True
s__Corynebacterium_maris,0.0,0.020527647058823525,27.612993036968128,4.900222222477685e-107,0.0,0.37058823529411766,5.151701605866914e-106,True
s__Paracoccus_sp_MC1854,0.0,0.026853588235294115,28.00053964163496,4.9002418278583915e-107,0.0,0.37058823529411766,5.151701605866914e-106,True
s__Nocardioides_ganghwensis,6.495589414595028e-07,0.026006117647058825,15.288808991437788,6.212253456240688e-107,0.0008019246190858059,0.3764705882352941,6.44622144355365e-106,True
s__Deinococcus_ficus,8.95429029671211e-05,0.06657817647058822,9.538252941318994,9.306665780803961e-107,0.00400962309542903,0.4,9.533366613926107e-106,True
s__Georgenia_muralis,6.833199679230153e-05,0.01575658823529412,7.849176079474687,9.89041819557856e-107,0.0048115477145148355,0.40588235294117647,1.0003093845907937e-105,True
s__Micrococcus_terreus,0.005078179631114675,0.11022458823529407,4.439990821649543,4.9233140183725015e-106,0.015236567762630313,0.47058823529411764,4.9171598758495364e-105,True
s__Deinococcus_terrestris,2.742582197273456e-06,0.026636235294117645,13.245515111980941,3.59477644928889e-105,0.0008019246190858059,0.37058823529411766,3.545958497508424e-104,True
s__Methylorubrum_extorquens,0.004275412991178829,0.088364,4.369323003419174,4.321423170284372e-104,0.010425020048115477,0.43529411764705883,4.2107525768990406e-103,True
s__Clostridium_SGB6173,1.0809943865276664e-05,0.20345782352941175,14.200069760156309,6.332603249252228e-104,0.0056134723336006415,0.4,6.096084332713892e-103,True
s__Janibacter_terrae,0.0,0.032104588235294114,28.25820425879923,1.4861418482389987e-103,0.0,0.3588235294117647,1.3969733373446589e-102,True
s__Tessaracoccus_rhinocerotis,0.0,0.011060764705882353,26.72087590448216,1.4861418482389987e-103,0.0,0.3588235294117647,1.3969733373446589e-102,True
s__Cellulomonas_endophytica,3.9270248596631916e-05,0.024333117647058825,9.275265061382086,1.6553066444949144e-103,0.0048115477145148355,0.3941176470588235,1.5378953592458566e-102,True
s__Acidimicrobiia_unclassified_SGB55946,1.7465918203688853e-05,0.024319176470588236,10.443327916756795,2.6344046369196356e-103,0.0016038492381716118,0.37058823529411766,2.4194129941365387e-102,True
s__Nakamurella_deserti,2.1387329591018445e-05,0.022459,10.036314878155977,3.479422166888944e-103,0.0032076984763432237,0.38235294117647056,3.1591571719821207e-102,True
s__Sphingomonas_carotinifaciens,0.0022095829991980753,0.07798841176470589,5.141413677970999,6.016103001995262e-103,0.0056134723336006415,0.4,5.400973369206982e-102,True
s__Methylobacterium_brachiatum,0.0035326383319967923,0.18190952941176472,5.686331215816771,1.2060058976001088e-102,0.009623095429029671,0.4235294117647059,1.0706652357583189e-101,True
s__Methylobacterium_sp_Leaf125,0.0068102646351242985,0.15626611764705883,4.520150309885508,1.232100030710164e-102,0.011226944667201283,0.43529411764705883,1.0818109060850781e-101,True
s__Staphylococcus_equorum,0.018099502806736167,0.14337835294117648,2.9858052453418398,1.0136260143440198e-101,0.007217321571772253,0.40588235294117647,8.803121581096433e-101,True
s__Brachybacterium_massiliense,4.161186848436247e-05,0.048593764705882364,10.189556956630307,1.3047951671976493e-101,0.0032076984763432237,0.3764705882352941,1.1210014393450773e-100,True
s__Hymenobacter_setariae,1.892542101042502e-06,0.028717529411764704,13.889242400110376,6.712495863281251e-100,0.0024057738572574178,0.36470588235294116,5.7056214837890635e-99,True
s__Chryseobacterium_sp_GCR5,0.0007590056134723336,0.051191941176470586,6.075662160660594,1.5578257085049994e-99,0.0016038492381716118,0.3588235294117647,1.310213411679468e-98,True
s__Microbacterium_sp_KSW4_6,0.0052909542902967125,0.062456823529411766,3.561259313569038,2.0974250998067258e-98,0.012830793905372895,0.4294117647058823,1.7456694320266394e-97,True
s__Corynebacterium_stationis,0.021224755412991177,0.08667176470588236,2.0298141454683227,2.231237870624038e-97,0.0048115477145148355,0.3764705882352941,1.8378959367305218e-96,True
s__GGB90611_SGB127288,0.0,0.0799984705882353,29.57539717970405,1.2796781150179323e-96,0.0,0.3352941176470588,1.0433294019380898e-95,True
s__Nitrospira_defluvii,2.8251804330392947e-05,0.07765058823529411,11.424433023969904,1.7065644963428216e-96,0.00400962309542903,0.36470588235294116,1.3773182147251661e-95,True
s__Mobilicoccus_SGB87607,0.0007548516439454692,0.031023411764705883,5.3610202273919505,4.022616712420963e-96,0.0024057738572574178,0.35294117647058826,3.2140707532243494e-95,True
s__Paracoccus_aminovorans,0.0,13.797890823529414,37.005656794036135,6.837940172173312e-95,0.0,0.32941176470588235,5.40941999759057e-94,True
s__Microlunatus_sagamiharensis,0.00014065757818765038,0.054031470588235306,8.585467832847725,8.566262493364174e-95,0.006415396952686447,0.3764705882352941,6.710238953135269e-94,True
s__Sphingomonas_endophytica,7.032878909382518e-05,0.06418570588235294,9.83391890386079,1.2612797883523482e-94,0.00400962309542903,0.3588235294117647,9.784102435859477e-94,True
s__Blastococcus_sp_LR1,1.103448275862069e-05,0.016377235294117647,10.535444044710415,1.2858090543721737e-94,0.0024057738572574178,0.34705882352941175,9.878475331186219e-94,True
s__Methylobacterium_longum,0.018671018444266243,0.17298876470588237,3.211805804471228,3.564346752529218e-94,0.010425020048115477,0.4,2.7122981478769954e-93,True
s__Yimella_lutea,0.0012621331194867683,0.030454588235294122,4.592723501722276,5.029956972194062e-94,0.011226944667201283,0.40588235294117647,3.76265189619915e-93,True
s__Lactobacillus_johnsonii,0.004997000801924619,0.074952,3.9068325935340176,5.038845468001365e-94,0.0032076984763432237,0.35294117647058826,3.76265189619915e-93,True
s__Bifidobacterium_pseudolongum,2.277465918203689e-05,0.038864823529411764,10.736813454692202,5.372476462523638e-93,0.0008019246190858059,0.32941176470588235,3.9746376792188764e-92,True
s__Qipengyuania_vulgaris,1.2902967121090617e-05,0.01623511764705882,10.297188090674577,5.915353633519394e-93,0.0008019246190858059,0.32941176470588235,4.336117021267886e-92,True
s__Saccharopolyspora_rectivirgula,0.4125005533279872,0.22205617647058823,-0.8934713540070259,4.693757306096279e-92,0.010425020048115477,0.4,3.409374625064479e-91,True
s__GGB53661_SGB74794,0.0,0.07587805882352942,29.499107531980908,1.0098250370328926e-89,0.0,0.31176470588235294,7.268920762065596e-89,True
s__Nocardioides_kribbensis,2.6255012028869286e-05,0.015533117647058826,9.208533364030874,2.3543677947661935e-89,0.0032076984763432237,0.3352941176470588,1.6795891678733825e-88,True
s__Mesorhizobium_sp_RP14_2022,0.00041510024057738576,0.01727029411764706,5.378688735050013,3.5830151723225134e-89,0.0024057738572574178,0.32941176470588235,2.533477099721848e-88,True
s__Paracoccus_marcusii,0.15154059342421813,1.164384882352941,2.9417918051762717,8.133585778942633e-89,0.06094627105052125,0.5823529411764706,5.700644769627337e-88,True
s__Arthrobacter_sp_AFG7_2,0.0,0.01950435294117647,27.53922090410244,5.280244063235228e-88,0.0,0.3058823529411765,3.605924470046354e-87,True
s__Cupriavidus_sp_EM10,0.0,0.09177735294117648,29.773562957552766,5.280264868528453e-88,0.0,0.3058823529411765,3.605924470046354e-87,True
s__Microcoleus_sp_FACHB_1,0.0,0.037827823529411754,28.494872534445317,5.280264868528453e-88,0.0,0.3058823529411765,3.605924470046354e-87,True
s__Nocardioides_lacusdianchii,2.7169206094627106e-05,0.016407529411764703,9.23816459317046,8.861220998583027e-88,0.00400962309542903,0.3352941176470588,6.000097947345626e-87,True
s__Ruoffia_tabacinasalis,0.0017784282277465916,0.04672835294117647,4.715623450973182,2.080688352499891e-87,0.0032076984763432237,0.32941176470588235,1.3970336081070699e-86,True
s__Aeromicrobium_sp_50_2_37,1.740176423416199e-05,0.016450647058823528,9.884686756528293,4.936042274881279e-86,0.0032076984763432237,0.3235294117647059,3.286581481358451e-85,True
s__Microbacterium_enclense,0.0010956776263031274,0.036398294117647056,5.05397541777487,5.950512009116613e-86,0.007217321571772253,0.35294117647058826,3.929305037424937e-85,True
s__Hymenobacter_sp_5413J_13,0.0,0.02174570588235294,27.696155306286997,1.4205836270562078e-84,0.0,0.29411764705882354,9.228018845674065e-84,True
s__GGB94410_SGB128214,0.0,0.05589264705882354,29.058083263898638,1.4205836270562078e-84,0.0,0.29411764705882354,9.228018845674065e-84,True
s__Blastococcus_sp_DSM_44268,8.17401764234162e-05,0.011667882352941177,7.157279919609674,2.504203654752205e-84,0.0056134723336006415,0.3352941176470588,1.6135957420540418e-83,True
s__Rhodococcus_fascians,0.014811507618283882,0.05051135294117647,1.7698891821961098,2.6392114739746146e-84,0.01603849238171612,0.4,1.6869839741645737e-83,True
s__Jeotgalicoccus_aerolatus,0.004658283881315156,0.07163423529411765,3.9427787464692607,2.722511863450409e-84,0.00801924619085806,0.35294117647058826,1.7264182372197434e-83,True
s__Pseudorhizobium_banfieldiae,1.3600641539695267e-05,0.009250411764705882,9.409688479043215,2.9704869943024507e-84,0.0024057738572574178,0.31176470588235294,1.8688339436595736e-83,True
s__Chryseomicrobium_aureum,0.004017377706495589,0.017720999999999997,2.141133977605538,6.006255017930359e-84,0.0016038492381716118,0.3058823529411765,3.749216999473716e-83,True
s__Allocoleopsis_franciscana,0.0,0.009582705882352941,26.51392976861486,7.309397715365494e-83,0.0,0.28823529411764703,4.5272936237031237e-82,True
s__Achromobacter_denitrificans,0.003237514033680834,2.6779088235294117,9.69200463481812,1.6657653916194662e-82,0.0016038492381716118,0.3,1.023805036849195e-81,True
s__Dankookia_rubra,4.3520449077786686e-05,0.013005705882352942,8.223232240684336,2.0664262980435666e-82,0.00400962309542903,0.3176470588235294,1.2603622993410761e-81,True
s__Friedmanniella_luteola,1.5316760224538893e-06,0.009236411764705882,12.557911430394437,5.505591880308804e-81,0.0008019246190858059,0.28823529411764703,3.3325514487626772e-80,True
s__Modestobacter_muralis,0.00030573376102646356,0.006487529411764705,4.407320946916224,9.04627377130063e-81,0.007217321571772253,0.3352941176470588,5.4345659723828594e-80,True
s__Tessaracoccus_lapidicaptus,0.00016977546110665597,0.020696764705882352,6.929632661265113,9.309410126187444e-81,0.0008019246190858059,0.28823529411764703,5.550909470764006e-80,True
s__Skermanella_rosea,7.732157177225342e-05,0.021818529411764705,8.140465326884202,1.106895938805481e-80,0.0016038492381716118,0.29411764705882354,6.55118411189318e-80,True
s__Nocardioides_terrigena,0.00022679230152365678,0.020664058823529414,6.509607547307335,1.2807323397045422e-79,0.007217321571772253,0.32941176470588235,7.524302495764185e-79,True
s__Brachybacterium_paraconglomeratum,0.021909101844426623,0.06989617647058823,1.6736831907271457,4.007850872432682e-79,0.024859663191659984,0.4294117647058823,2.337425435820228e-78,True
s__Microbacterium_testaceum,0.0006085645549318363,0.06292635294117646,6.6921099768665,6.076607366996524e-78,0.00801924619085806,0.32941176470588235,3.518267598717553e-77,True
s__Nocardioides_piscis,0.0,0.012071117647058822,26.846984030343208,9.64372942099633e-78,0.0,0.27058823529411763,5.543409933364077e-77,True
s__Nocardiopsis_dassonvillei,2.6768243785084203e-05,0.04147405882352941,10.597465651318414,1.6288816889379826e-77,0.0008019246190858059,0.27647058823529413,9.296260496153201e-77,True
s__Nitrobacter_vulgaris,0.0,0.029514000000000002,28.136824224882105,4.8577290030040385e-76,0.0,0.2647058823529412,2.7527131017022886e-75,True
s__Nitrospira_sp_ND1,6.992782678428228e-06,0.04392823529411764,12.616973625911697,7.708400061837499e-76,0.0008019246190858059,0.27058823529411763,4.3373321474705367e-75,True
s__Pseudomonas_knackmussii,0.1376515477145148,0.15590894117647058,0.1796828357094524,7.780984207285264e-76,0.053728949478749,0.5176470588235295,4.347556910224424e-75,True
s__Quadrisphaera_sp_INWT6,2.2052927024859664e-06,0.015832588235294116,12.809573936606315,9.748456790696819e-76,0.0016038492381716118,0.27647058823529413,5.409039566504693e-75,True
s__Jeotgalicoccus_psychrophilus,9.125902165196471e-05,0.030143176470588236,8.367646976525291,1.0755902735828938e-75,0.0008019246190858059,0.27058823529411763,5.926873300639531e-75,True
s__Modestobacter_caceresii,0.00014557337610264637,0.012026117647058823,6.368279662457359,1.3182885421801371e-75,0.0056134723336006415,0.3058823529411765,7.214469487684449e-75,True
s__Kocuria_dechangensis,0.0,0.01153629411764706,26.781604623253482,2.4340635369733254e-74,0.0,0.25882352941176473,1.3230046027494468e-73,True
s__Arthrobacter_agilis,0.0007560465116279069,0.01739029411764706,4.523663348936143,5.367372076764191e-74,0.00801924619085806,0.3176470588235294,2.897655600901749e-73,True
s__Methylobacterium_sp_J_067,0.00042530874097834807,0.040985647058823536,6.590464122985677,6.060948676182137e-74,0.0048115477145148355,0.29411764705882354,3.250132880717804e-73,True
s__Nitrososphaerales_unclassified_SGB122570,0.019686495589414595,0.028665823529411764,0.5421254052993052,6.343223295627452e-74,0.0008019246190858059,0.2647058823529412,3.378823608804223e-73,True
s__Brevibacterium_epidermidis,0.0004181234963913392,0.027489411764705884,6.038802767784428,9.37798475192652e-74,0.0024057738572574178,0.27647058823529413,4.962258156814099e-73,True
s__Geodermatophilus_obscurus,0.002273039294306335,0.18119047058823526,6.316740583916006,1.351734777567068e-73,0.0056134723336006415,0.3,7.105500574184786e-73,True
s__GGB44536_SGB61974,0.0,0.0876820588235294,29.707706434722727,1.2132514400807889e-72,0.0,0.2529411764705882,6.214025004003527e-72,True
s__Kaistella_solincola,0.0,0.04807429411764705,28.840690436504428,1.2132514400807889e-72,0.0,0.2529411764705882,6.214025004003527e-72,True
s__Planococcus_sp_MB_3u_03,0.0,0.026451117647058823,27.978753446809353,1.2132514400807889e-72,0.0,0.2529411764705882,6.214025004003527e-72,True
s__GGB42932_SGB60155,0.0,0.014319411764705884,27.09339699769988,1.2132514400807889e-72,0.0,0.2529411764705882,6.214025004003527e-72,True
s__Microbacterium_marinum,0.00022870890136327186,0.013689235294117651,5.9033849101459195,1.2899212710384836e-72,0.007217321571772253,0.3058823529411765,6.564631181909226e-72,True
s__Paracoccus_sphaerophysae,0.014427522052927027,0.07145270588235295,2.308165102381733,1.5509591323876151e-72,0.022453889334402566,0.3941176470588235,7.843141435301928e-72,True
s__Limosilactobacillus_reuteri,0.00428990376904571,0.04723735294117646,3.460910900812086,1.6003209801164066e-72,0.007217321571772253,0.3058823529411765,8.041864547880559e-72,True
s__Noviherbaspirillum_soli,1.603849238171612e-08,0.004023411764705882,17.927554092473905,1.86891754237366e-72,0.0008019246190858059,0.25882352941176473,9.332906977228465e-72,True
s__Pedobacter_agri,7.72253408179631e-06,0.02823541176470588,11.836125040939033,2.411394280288146e-72,0.0032076984763432237,0.27647058823529413,1.1967105776088377e-71,True
s__Leucobacter_tardus,0.0001426944667201283,0.009298529411764707,6.026000275055953,3.113250856896016e-72,0.0008019246190858059,0.25882352941176473,1.5354860707777266e-71,True
s__Ornithinimicrobium_cerasi,0.0001399278267842823,0.010797117647058822,6.269818507153939,4.5135122581931633e-72,0.0048115477145148355,0.28823529411764703,2.2124517142922315e-71,True
s__Lactobacillus_gallinarum,0.04310267842822775,0.06347276470588235,0.5583601607983453,5.119518461838984e-72,0.011226944667201283,0.3352941176470588,2.4942044213471637e-71,True
s__Carnobacterium_viridans,0.011009230152365677,0.13722605882352942,3.6397689654785053,1.0690999772138019e-71,0.019246190858059342,0.37058823529411766,5.1770356472353195e-71,True
s__Blastococcus_sp_CT_GayMR19,0.0,0.017266117647058824,27.363368491259596,6.0158715279558605e-71,0.0,0.24705882352941178,2.8782523058902588e-70,True
