sample_alias,Richness,Shannon,Simpson,income_group,study_code
Gusareva_2019_air.sample_DYVR4096,4,1.060300844386185,0.5943995784552261,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4097,5,1.227273100284237,0.6684956877985158,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4098,7,1.749941978381225,0.8052202809884368,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4099,4,1.1592342561930025,0.6503193454639769,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4100,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4101,2,0.5238501440998626,0.3404974869966082,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4102,2,0.471305413851516,0.2951256575483081,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4103,2,0.6468126341545302,0.45438563120432196,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4104,3,0.7910199459158138,0.5233208398376775,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4105,2,0.6590479202989985,0.4662901251706866,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4106,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4107,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4108,2,0.5071103664603462,0.3258229945801887,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4109,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4110,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4111,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4113,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4118,2,0.6117826719318743,0.42086739599232004,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4130,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4135,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4136,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4137,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4138,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4139,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4140,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4141,2,0.6273834374111222,0.43569104220222,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4142,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4143,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4144,2,0.4833838260728647,0.3053750497960077,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4157,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4159,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4163,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4166,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4167,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4168,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4175,2,0.5698533519505514,0.3818633520967524,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4176,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4177,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR4178,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5003,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5013,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5015,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5020,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5022,6,1.6076583401920466,0.7791690941251748,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5023,6,1.520208299649459,0.7457798186568322,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5024,6,1.6984782614469407,0.8021745138849146,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5025,4,1.0848108256412892,0.6294983497610609,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5026,7,1.7671009104189388,0.810613015794807,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5027,6,1.5645096356068708,0.752593072100293,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5028,6,1.4542959688198218,0.721681496375989,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5029,7,0.8538509532357536,0.3576865700713513,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5030,7,1.1528288543458642,0.5453974408452644,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5031,4,0.8086218572305779,0.43038813421868094,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5032,4,0.7415032199556726,0.37301886367413994,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5033,2,0.5496767331711662,0.3635346750855527,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5034,3,0.2715014977492975,0.136678599748014,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5035,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5036,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5037,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5038,2,0.006267797709205508,0.0015326515540035057,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5039,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5040,2,0.067719409942392,0.024920924455024585,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5041,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5042,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5043,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5044,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5045,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5051,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5058,2,0.6183713430371118,0.4271074310743801,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5059,2,0.6637670745111961,0.47090877146592003,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5060,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5061,7,1.6083316543845736,0.7322045617605546,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5062,3,0.8621021179384947,0.49639532282361254,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5063,6,1.3407131998396058,0.6506687255704091,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5064,3,0.633975227412567,0.3563659160510718,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5065,6,1.2567044905452456,0.5852798677774005,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5066,5,1.1236653097453937,0.6211775308473162,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5067,2,0.6930001202431926,0.49985294689230086,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5068,3,1.0151016904866614,0.6148366104671289,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5069,5,1.382822636848792,0.7197449875025502,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5070,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5071,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5072,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5088,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5089,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5093,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5097,4,1.0881969511526597,0.61747290335688,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5098,2,0.6920470940405736,0.49890031693661996,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5099,2,0.6914657223869026,0.49831948447232,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5101,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5102,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5103,4,1.2775142307299039,0.7012068266511784,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5104,8,1.648632324645818,0.7619630463758102,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5108,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5109,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5110,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5111,2,0.6742646194063486,0.4812365918573419,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5112,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5113,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5114,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5121,2,0.6577175688663826,0.46499082687198,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5122,6,1.7098114936178166,0.8083879620442049,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5123,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5124,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5125,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5126,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5133,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5134,2,0.5948871065800156,0.4050031066049111,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5136,4,0.9725680688504095,0.5531452146394034,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5137,5,1.3053330701305736,0.6744320304285857,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5138,3,0.9670425385205585,0.5915773668628546,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5139,5,1.160158431266029,0.6257705580136121,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5140,11,1.7992857908229338,0.7806191576825717,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5141,6,1.5477426290815939,0.7439418695508673,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5142,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5143,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5144,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5151,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5152,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5153,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5154,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5155,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5156,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5172,0,0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5174,1,-0.0,0.0,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5175,3,0.9235938682793321,0.5405901591131642,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5176,3,0.2950103112989695,0.12918694796388885,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5177,3,0.8192789161989207,0.5281166433822628,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5178,7,1.5460285528945217,0.7180547824128762,High-income,Gusareva_2019_air
Gusareva_2019_air.sample_DYVR5179,17,2.1655911050902934,0.8101378667659338,High-income,Gusareva_2019_air
Lax_2014_home_microbiome_project.sample_Bathroom_Door_Knob_2,2,0.08087441876113258,0.030944019790379862,High-income,Lax_2014_home_microbiome_project
Lax_2014_home_microbiome_project.sample_Bathroom_Door_Knob_4,1,-0.0,0.0,High-income,Lax_2014_home_microbiome_project
Lax_2014_home_microbiome_project.sample_Kitchen_Counter_3,2,0.5003218692862593,0.3199302732487801,High-income,Lax_2014_home_microbiome_project
Li_2021_bioremediation.sample_JL1,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL10,2,0.013295509917314034,0.0036317749572616354,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL11,3,0.5833105403789712,0.32731757126630245,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL12,2,0.0005217118155120417,9.5268909295676e-05,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL13,2,0.0012610691538595957,0.0002527910520127019,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL14,2,0.593244016882655,0.40347088800177966,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL15,5,0.27359163225319794,0.1095364516900762,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL16,2,0.023798214574179244,0.007155773693807266,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL17,4,0.25506242429776627,0.12597391191956486,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL18,5,0.7324393662746804,0.3764552279903869,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL19,2,0.020839847662538363,0.006125036598631395,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL2,3,0.193199883656056,0.07873533587691373,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL20,2,0.011887814996105722,0.003191377957913133,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL21,4,0.14579213122324572,0.0567571646885644,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL22,4,1.1679664308700946,0.6427825620760301,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL23,4,0.7824083270647388,0.4376247697744339,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL24,4,1.1245795109272245,0.6613728246330863,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL25,3,0.03207151379348161,0.009880492615635839,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL27,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL28,3,0.007904363243760853,0.0018282574901089532,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL29,5,1.1934063355511826,0.6532707832797233,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL3,2,0.6920686281164774,0.49892183537078805,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL30,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL31,3,0.35393242503841993,0.1798714103851352,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL32,2,0.23537672095869444,0.11821300411091085,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL33,3,0.34042832085881086,0.19103320543905244,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL34,4,1.041254182802518,0.6181824419696795,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL35,3,0.033068200880353955,0.0093464875619228,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL4,2,0.23830771237471454,0.12011561984100583,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL41,2,0.24059388905849713,0.1216053377827746,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL42,3,0.04535620412370513,0.013729173823255114,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL43,2,0.18689601367740355,0.08796653530697807,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL44,3,0.7143681922961671,0.5032790680338234,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL45,3,0.0521233835270653,0.017961097900290435,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL46,7,0.7491111919080304,0.3552343408852753,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL47,2,0.03435460434069638,0.011035944281523768,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL48,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL49,5,1.1017609240737507,0.5938677617661092,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL5,2,0.0213312945177423,0.0062943626502636185,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL50,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL52-1,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL52-2,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL53,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL54,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL55,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL56,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL57,2,0.5221567003250078,0.3390037232117209,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL58,4,0.6645741507580846,0.4342211715380846,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL59,3,0.31837350314499946,0.14770189665925293,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL6,5,0.0983196050556269,0.03249179949068515,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL60,2,0.05209852156417668,0.018149487454408808,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL61,0,0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL62,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL63,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL64,0,0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL65,0,0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL66,1,-0.0,0.0,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL67,7,1.47445023474014,0.7484996200824492,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL7,2,0.08215858711964368,0.031546580301306415,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL72,4,0.8670076496929902,0.5296754624303524,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL8,4,1.2128707523941797,0.6631868133174246,Upper-middle-income,Li_2021_bioremediation
Li_2021_bioremediation.sample_JL9,2,0.0025764067242439277,0.0005612714101372873,Upper-middle-income,Li_2021_bioremediation
Lin_2021_money.kitD,2,0.6352520340207637,0.44323107187240496,High-income,Lin_2021_money
Lin_2021_money.kitR,22,1.9919919869668037,0.8021289368553963,Upper-middle-income,Lin_2021_money
Lin_2021_money.steD,2,0.36883013841127515,0.21265488600007498,High-income,Lin_2021_money
Lin_2021_money.steR,23,1.9310759290269695,0.7923362511549837,Upper-middle-income,Lin_2021_money
Maritz_2017_money.sample_NYC_Culture_bills,14,1.4057412096033137,0.6244272579839125,High-income,Maritz_2017_money
Maritz_2017_money.sample_NYC_Summer_bills,107,1.4696567021002807,0.47260967227344086,High-income,Maritz_2017_money
Maritz_2017_money.sample_NYC_Winter_bills,244,2.4523885141028448,0.7507815136527378,High-income,Maritz_2017_money
Ng_2017_wastewater.sample_BB,27,2.0061584289368044,0.7875893634020554,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_BH,6,1.2947138276115702,0.6462673462846289,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_BI,5,1.1519823775783837,0.5840296076444372,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_H1,88,3.5181111322295937,0.9532221678365723,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_H2,127,3.8035251646025454,0.9637521313240967,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_H3,124,3.8994644358871415,0.9667500697728177,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_H4,145,3.9853135115271963,0.9662537342725044,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_H5,119,3.575040940291715,0.9459706903436748,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_MA,0,0.0,0.0,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_RA,0,0.0,0.0,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_TW1,8,1.5107204065248072,0.7454635772464594,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_TW2,6,0.9398061453093435,0.5023612237798107,High-income,Ng_2017_wastewater
Ng_2017_wastewater.sample_WW,144,3.342140211116897,0.8908918180182217,High-income,Ng_2017_wastewater
Ng_2019_wastewater.sample_INF-Aug-2017,18,1.191976857331042,0.6334649022644592,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_INF-Jan-2016,18,1.491832722830192,0.7134923958290971,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_INF-Mar-2017,7,1.2978945405099418,0.6660457512604534,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_INF-May-2017,25,1.544283680595143,0.7003664377161969,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_INF-Nov-2016,14,1.1074696900540837,0.5953300319553241,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_INF-Oct-2016,11,1.4652749997473271,0.6969097393956546,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-Aug-2017,157,2.294182068507368,0.7772389995529128,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-Jan-2017,180,2.4986596934312324,0.8147062588381085,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-Mar-2017,171,2.1177892999382983,0.7577074471883647,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-May-2017,167,2.7800367688535457,0.8633318548303915,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-Nov-2016,145,1.9697377586224856,0.7246072934875909,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_MBR-Oct-2016,145,2.1785875342830034,0.7808306315939421,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-Aug-2017,149,2.4833275486812014,0.8288511987002269,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-Jan-2017,230,2.7619261526404664,0.8369556344985342,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-Mar-2017,226,2.8552180629460486,0.8492482729111102,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-May-2017,96,2.6422525439192035,0.8728343905783122,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-Nov-2016,162,2.036847972679437,0.7296080386116031,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_PST-Oct-2016,155,2.4003118233789746,0.7942696191186505,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-Aug-2017,44,1.8080009392877214,0.6513784289775894,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-Jan-2017,46,0.9993157391489672,0.34073563973340615,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-Mar-2017,67,1.6797742458981089,0.5670336010039565,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-May-2017,71,1.8561646782542838,0.617797453375438,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-Nov-2016,51,1.4374960573314144,0.4998613603952504,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SLUDGE-Oct-2016,86,1.5849571900513557,0.531265819338866,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-Aug-2017,54,2.1591598651048227,0.7392657679006136,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-Jan-2017,36,1.1439856775583386,0.40674849050060546,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-Mar-2017,74,2.1190192374859524,0.6845335180469767,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-May-2017,71,1.5310384723768187,0.5235597020260699,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-Nov-2016,37,1.0158408236996934,0.3503405142851269,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_SST-Oct-2016,75,1.9246521725230985,0.6485784327275299,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-Aug-2017,10,1.1688767324470146,0.5671960110842531,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-Jan-2017,10,1.253524889103878,0.613384165809282,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-Mar-2017,18,0.6710787823933579,0.3359327729205468,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-May-2017,6,0.5668744420739257,0.277256789260353,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-Nov-2016,19,1.4222540015195084,0.6752943887880776,High-income,Ng_2019_wastewater
Ng_2019_wastewater.sample_WW-Oct-2016,17,1.4332950837991483,0.6862021419702409,High-income,Ng_2019_wastewater
Ohara_2017_ambulance.sample_AE0003,4,0.3347628636213774,0.16867000630146955,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AE0013,8,0.7996035152265413,0.3929284424100411,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AE0023,5,0.1689262854675442,0.07366682122561663,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AE0053,13,1.5781823377132513,0.7136925079662604,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AE0103,5,1.2519287822107998,0.6394351048843463,High-income,Ohara_2017_ambulance
